userID,productID,cost,quantity,date,month,year
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,64,2,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,50,5,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,80,8,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,60,6,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,343,7,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,160,8,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,240,8,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,150,5,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,150,5,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,100,2,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,50,1,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,96,3,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,128,4,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,343,7,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,150,5,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,300,6,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,30,3,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,50,1,2,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,128,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,180,9,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,200,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,245,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,96,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,320,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,160,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,196,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,180,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,300,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,30,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,245,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,100,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,150,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,150,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,40,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,40,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,192,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,30,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,98,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,160,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,96,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,100,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,240,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,210,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,343,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,100,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,70,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,60,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,200,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,60,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,450,9,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,320,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,192,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,70,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,98,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,320,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,90,9,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,10,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,240,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,40,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,60,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,64,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,80,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,180,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,224,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,80,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,150,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,490,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,20,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,192,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,80,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,392,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,49,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,294,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,256,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,60,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,490,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,30,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,50,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,60,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,500,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,80,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,98,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,100,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,49,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,196,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,294,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,100,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,200,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,50,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,196,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,441,9,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,96,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,180,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,147,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,147,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,490,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,200,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,240,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,70,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,49,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,100,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,20,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,50,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,120,4,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,10,1,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,98,2,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,100,10,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,50,5,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,80,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,30,3,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,224,7,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,192,6,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,80,8,3,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,192,6,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,320,10,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,245,5,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,147,3,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,100,2,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,450,9,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,343,7,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,40,2,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d17,441,9,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,60,3,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,80,8,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,50,5,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d18,450,9,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,300,10,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,320,10,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,30,3,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,90,9,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,240,8,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d15,80,8,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,80,8,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d14,30,1,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d19,50,5,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d16,32,1,4,1,2018
5d178afd639fe92c9de98d11,5d178afd639fe92c9de98d13,80,4,4,1,2018
